a,b,c,s
206794.5079,60238.4331,38785.84869,0.382426299
538683.848,86051.86574,195900.8372,0.364294089
558485.3369,147347.3036,184750.9031,0.505233738
486505.4516,113174.1828,157082.3301,0.481647551
591645.5576,88048.35874,347273.083,0.445405401
273141.9632,90679.87029,35992.22352,0.342740268
400878.306,71928.00467,167811.8116,0.343673697
578043.8703,65734.4193,348081.5002,0.4438283
258185.458,72081.67154,45591.5703,0.322743673
772692.987,126523.3707,523626.3669,0.486653186
953208.2131,221180.9444,347436.2993,0.457472027
532687.2387,100177.9035,166809.4667,0.234040867
306894.6003,105154.8949,71482.71098,0.430897254
338884.7221,75716.09748,100980.0924,0.464854453
168760.479,37665.38554,57881.28238,0.401558368
596761.9,78488.56416,305848.1599,0.415823946
415657.5813,126137.975,136912.6987,0.495430761
716869.6861,89894.4305,429679.805,0.474990283
286315.7288,36202.17039,250676.1814,0.562574263
310424.2267,63929.72822,154540.8918,0.478012908
887982.264,108737.925,735931.7264,0.513950059
18017989.34,5161505.402,6207248.029,0.478464098
302326.2506,75234.71911,89275.59968,0.43788824
405880.9112,72351.50335,205856.9608,0.463162319
3242072.586,889136.3163,649631.1765,0.370065518
475052.4528,71976.77037,166957.8605,0.259001348
288760.9364,67983.52039,127309.7978,0.479825028
576696.8953,106122.2965,328425.0669,0.481829749
350524.1957,91721.31411,107174.9555,0.463765187
196414.89,53276.72119,72274.53177,0.421427797
21329743.94,4319637.51,7118836.47,0.391747151
716610.0363,94873.68771,221895.1202,0.282926841
118155.8821,19250.19977,81496.23682,0.476537897
123619.1424,43758.63535,11506.1469,0.285428378
116864.8803,35414.21986,20538.71309,0.309383849
779006.6087,245947.1529,217671.9754,0.472296585
473838.3597,80502.78594,205049.3237,0.42181672
118929.0365,31301.51628,21569.31923,0.315149719
323932.8697,72731.4932,57450.71614,0.342106129
297126.7342,27784.36346,221611.9576,0.448271459
505564.5105,136065.2443,109122.4151,0.364311095
241865.6134,43297.69078,106962.5045,0.45886707
395233.4712,110072.2467,72325.70367,0.358864174
504083.8215,128741.9379,96377.06952,0.324833189
1261147.376,340046.1597,316221.1898,0.433311188
234937.3367,50280.52014,75831.64467,0.362580024
618035.8651,72037.00516,313631.6457,0.492604588
326626.4603,54436.69913,117813.5444,0.453285766
203912.9392,55179.25005,52102.87634,0.350274582
50234.13257,11143.23602,13395.17807,0.401401589
430251.7079,94778.224,171135.3654,0.488486287
289846.1978,83699.8767,58310.40513,0.419503327
471457.6317,131614.8695,154097.2246,0.418805619
715687.3581,105908.4775,370227.275,0.366072592
417416.1523,84713.35009,189674.7419,0.403783393
102652.9156,25090.12887,25032.56915,0.374302703
714715.3171,197044.9916,86657.50863,0.260319918
4760663.141,1218426.904,1339752.491,0.370124849
530530.3644,98703.4208,185741.5445,0.408939151
111355.1083,26928.56339,23434.30175,0.374013602
852488.9449,184094.5353,290347.5175,0.471544822
843139.183,163806.0404,314524.0855,0.402108281
1384332.319,322762.3241,512198.9755,0.431708818
292892.8587,54935.58269,132694.5661,0.426642709
2237043.779,529796.5756,869362.6509,0.396177784
360892.2011,62425.50724,240850.0204,0.546136887
568463.4447,165391.9428,147200.8186,0.362191872
8393869.859,1871952.1,2841770.702,0.404436885
329808.3691,61916.52599,131778.8647,0.422120355
703421.4752,176877.5719,272835.2158,0.386306841
5173509.818,1490117.285,1283405.493,0.431466683
843468.1794,195386.243,402472.1312,0.470881234
1182823.512,362268.44,366482.7339,0.455475543
238557.584,57804.21753,60163.12131,0.40062947
589797.5567,153482.8348,172146.9942,0.450861497
346479.4996,58006.76014,139941.3949,0.352458084
716523.9261,111508.6428,436609.9364,0.548015729
9390385.43,2216982.497,2903892.561,0.409113739
497988.6596,129673.8367,195712.4797,0.500124883
512726.0975,118286.3168,149663.6632,0.381795725
319531.2524,27151.77728,270873.0156,0.518705218
655782.14,114117.3552,350097.1242,0.480553369
421756.0436,71980.86927,176889.3131,0.370457188
296585.9135,49314.1385,126827.1816,0.405891071
315573.8076,75112.68706,105334.278,0.464799137
279169.2525,84447.21976,90373.57581,0.451452686
303014.5187,56639.48799,124356.4261,0.526847586
251732.1715,78973.85119,38340.46758,0.333475057
50552.06226,8499.610551,19362.09105,0.37238661
2478523.707,381047.0623,1088629.57,0.381200795
66571.91256,18527.9072,9061.809149,0.297205635
276171.9865,47880.83752,148785.8054,0.492722971
504599.4215,104548.3856,205661.3786,0.436671523
250680.8499,55530.75626,58771.30968,0.43681382
314392.0119,66843.87208,105898.3303,0.382825357
669455.4305,183075.9599,131459.3909,0.325159233
274112.9047,52501.16655,114454.3527,0.519874289
354947.437,61692.64176,131783.8016,0.33571985
1032025.153,195587.0254,497165.3504,0.408676868
1713339.592,495760.0402,414255.6832,0.429959905
237757.273,61835.83999,53997.9403,0.418485652
13180606.53,2985586.506,5057143.271,0.380794286
370538.195,48936.69957,258305.5624,0.581404625
393810.4655,62665.93898,207384.2406,0.463924397
3324659.502,739872.0751,1193301.096,0.325122149
164579.329,48681.66533,30314.28636,0.364444685
1766944.565,482914.5006,432092.406,0.299794768
345857.2285,95106.07655,85250.48181,0.397926255
203390.8987,59896.36966,39310.49247,0.326970073
3763.667663,1114.616449,0.058164634,0.265704886
122548.3065,28320.78334,31555.83251,0.424701038
181852.1213,48377.07698,71779.02596,0.430872392
1292125.331,278248.7962,480075.1725,0.367801048
447790.1413,78779.82343,326260.5784,0.447879133
624752.6597,117502.2377,324260.3657,0.397101655
572701.4307,115765.0536,255640.0774,0.44409637
464916.7638,84481.00042,234309.412,0.436008044
572689.9078,123814.9257,132184.2494,0.396234378
1200167.965,222578.209,287455.3235,0.331915631
714265.9077,156990.9971,215331.5448,0.348875123
1147907.28,338876.9408,279009.5973,0.421376212
295949.6706,54594.35103,144655.5355,0.51315707
265096.6132,63356.44567,78211.86053,0.396766495
281307.1036,83865.47773,55169.6062,0.352840404
267927.018,60316.63291,78997.34073,0.438414285
315127.3322,58762.62866,115489.74,0.435358265
417675.007,80857.5697,221775.877,0.473426603
407640.1003,67850.41838,144064.2854,0.407817764
9266349.132,2123080.847,3344369.855,0.449790791
9980895.8,1648297.528,4761359.664,0.45780208
9777540.769,1839726.593,3943419.87,0.395275181
393309.8492,66190.71243,260250.4936,0.44185026
19513333.94,2568409.545,10935336.54,0.389845555
28988308.18,5908861.546,9965337.323,0.370665008
362348.9987,88804.37663,66651.89128,0.305470096
608527.8474,78680.9292,354412.832,0.487713183
375643.8412,107503.8453,78897.72999,0.279390905
705948.0468,109413.1196,298743.0781,0.392176964
426403.6048,87641.25417,148517.2839,0.404828678
499580.8859,97917.59286,261202.8697,0.469402836
547825.242,116250.5006,192707.8686,0.37739926
661785.1048,111080.9314,326460.6834,0.411381964
587132.776,104966.3219,300059.5487,0.403542594
323435.9052,74199.91644,92862.65559,0.474328214
294814.6193,52855.15424,105668.0061,0.370466585
208811.0549,52752.90137,52230.85926,0.377712659
321421.0761,19868.53717,203298.7119,0.347956677
540969.0634,98476.00343,339173.0947,0.519909119
568934.0185,107193.1029,362097.6485,0.542475378
156211.4176,25112.55371,71630.01543,0.424977835
445637.9496,118511.9201,141782.9211,0.434585966
4967015.526,1067653.461,1947535.337,0.444562491
678101.4004,151119.1435,347423.7258,0.467890162
259744.9012,58722.44075,66661.99998,0.287760162
1366366.642,381606.3886,400846.056,0.448002909
629596.057,186682.7648,120062.5473,0.390216746
120261.6776,24808.86763,37309.18906,0.430086577
731599.1991,214489.0076,337830.4832,0.420970791
1726010.028,414544.425,710693.8562,0.495990114
850984.0202,113553.0842,468979.1633,0.374606088
822535.2184,188858.8782,298099.1596,0.410660317
229027.926,51913.7222,80909.98062,0.356781175
16277.36635,3033.862059,5735.944031,0.461013268
384336.2583,101863.4218,112032.0762,0.356630361
540350.0639,105157.5666,266888.2926,0.442879108
562153.7976,56803.24724,359566.2723,0.461626762
27478363.87,4128842.321,11857490.47,0.343646267
504613.3754,114025.518,162350.4274,0.274788151
528295.4342,97110.74977,200022.8618,0.440743055
369399.4067,92038.19432,108070.041,0.403605364
368836.4201,62246.47466,232876.8284,0.476193793
211029.1319,53388.93599,132365.6659,0.508776358
240405.6512,56650.01153,81125.70158,0.326690172
398411.5906,31861.57677,289176.9636,0.391116175
408798.772,105036.6887,105369.1973,0.45051078
276557.2242,66091.66394,88626.52707,0.410511218
1066854.254,159321.5762,599176.1779,0.443704761
319879.9803,43696.37077,166647.574,0.421380309
760632.2286,68984.57205,640584.4613,0.490594689
254615.7379,44129.47155,84406.74054,0.316451333
893840.3241,222935.4233,337507.6878,0.481339407
389638.7821,80312.76734,97512.60412,0.425529555
531356.5544,112372.6832,156323.0003,0.265347501
426662.8205,81608.07733,159137.9117,0.393089102
456044.8902,79258.52101,176312.4674,0.397947038
902468.56,249232.9042,158043.9809,0.352968762
595806.1251,177766.3487,97344.14253,0.320157742
252068.8964,63990.2389,58011.90723,0.401325899
920498.8663,177710.2035,561006.1627,0.44140088
374484.2073,87548.39319,124213.7953,0.376741614
855735.7836,162446.6204,256216.554,0.345831602
266847.9495,36614.33008,134727.0131,0.426135366
3362.502167,933.1190658,0.00E+00,0.314517594
400448.6147,86386.94902,165981.2833,0.333591792
1018990.427,224783.9137,328921.5616,0.367862359
332976.0582,73306.28061,85741.6989,0.351783281
390837.4062,99844.78732,160510.3502,0.475989195
2296410.072,454245.998,619017.6713,0.324832302
492364.155,101127.346,150316.0381,0.369004218
1290915.604,102773.0875,1125335.022,0.507685473
474402.5454,131071.9553,92182.41359,0.337697983
93077.57818,14465.48077,41220.26874,0.414545127
5227789.569,658088.0176,2091845.664,0.37909921
1727744.452,493615.5296,303127.4808,0.341415639
4851.371449,1258.157365,950.474885,0.374108567
282614.3261,68163.95297,65524.32122,0.437163093
282455.0614,55044.8173,111551.6379,0.361014958
3190.726803,940.8304496,0.01304594,0.36117193
1056243.356,336716.1239,325264.9684,0.447580072
2721022.232,657916.5788,807640.7379,0.44027347
945291.9979,128258.0421,560224.4391,0.497153298
584244.1725,116243.5061,366385.1303,0.495201819
2047768.833,481777.3975,1010821.153,0.499220066
997247.7479,223112.435,342176.7739,0.414475465
1585556.211,382234.7702,401376.0938,0.310930442
912218.1324,143331.1034,401397.6669,0.321435555
413117.657,105679.1747,90202.95113,0.375120204
536431.4812,124872.9683,161158.4656,0.442573657
320464.4833,59339.29324,151178.4441,0.387948012
574700.4166,62269.88139,333984.5033,0.440407827
861266.5668,258154.3539,138600.2694,0.417269937
618399.9023,147984.8081,194293.82,0.425546719
941855.2464,159450.8278,354070.1692,0.375184415
556624.8056,86620.60332,190706.6392,0.368043343
2390445.054,569026.8468,867302.0814,0.461257754
332958.7557,57710.88797,155671.692,0.424055747
620963.4341,88334.37587,337028.2589,0.441522863
828821.0377,227873.8654,167556.5797,0.389144071
602955.2157,101426.2701,245910.6056,0.441494292
298814.7421,60511.96911,96270.55684,0.327859905
372825.8344,102710.6509,129355.7682,0.382967874
6148084.574,981783.8752,2425179.315,0.396622542
68657252.19,9661781.111,52578294.7,0.49510043
210378.3249,32885.90106,113608.0782,0.511270384
179159.4211,43638.19513,62886.07534,0.412096257
273868.2898,77943.09743,58605.59263,0.335150822
236684.7203,30518.75062,137734.9642,0.374836229
4689776.727,1073112.188,1646377.724,0.354753871
138805.1181,38338.64459,27816.05931,0.362320672
2378829.649,492578.5895,852228.2858,0.370185272
245748.6243,70832.24729,34923.28437,0.287817906
698675.1876,131060.571,264978.6854,0.33832486
366241.9964,54726.38402,206773.3419,0.403995839
1759190.299,376790.3921,522416.3121,0.474385575
16366788.35,3692072.093,5006662.237,0.463062472
231016.2537,56123.82778,90667.62397,0.458776733
1747808.287,365631.0065,610626.7324,0.421475938
725410.8292,74967.32749,482370.1119,0.409906126
292452.6163,65291.38533,105547.6578,0.391407336
350582.0263,82186.80136,151401.1944,0.522307083
608698.3695,106665.7296,288378.7989,0.469121067
362061.5495,89995.47111,143448.798,0.566707963
431830.0381,67409.6822,153027.1959,0.268994374
286645.9722,56508.82318,144175.5879,0.494231623
362464.9596,56799.63805,202578.6376,0.440842655
1857408.566,383426.19,661990.318,0.433168744
373207.8671,91554.62267,113771.0007,0.356148998
494869.4107,84428.59238,236424.3744,0.493959919
244424.5806,52239.65204,96948.15031,0.50350736
496334.9034,112760.6001,147605.9109,0.412435656
128861.1182,27862.49688,41597.88837,0.347875792
1013261.253,257864.3123,399325.2124,0.47957346
355685.9113,57359.35387,144170.7199,0.406190919
502376.1066,108603.0429,270207.7208,0.514751545
239234.964,62326.15068,57498.41359,0.441498613
4741692.257,1088948.09,1329695.519,0.42656688
306637.5162,72983.46,123099.7235,0.473005587
312817.3615,64709.56774,112482.4787,0.384258748
635564.9914,187643.7277,138402.6553,0.434946331
218994.3484,63278.56815,52652.59903,0.390485506
231256.2912,56454.66729,109633.1938,0.435750444
278489.4244,47821.20757,92354.74489,0.360425237
262789.1011,67355.70523,54706.87362,0.392992499
673701.4059,115406.2025,230234.49,0.453740002
288135.5187,56583.08125,140038.2995,0.432942975
287644.1632,75997.70612,69734.88795,0.366936526
790212.3213,170310.2128,359072.4041,0.46279786
358116.7697,86139.43392,99878.6954,0.337298269
186034.6553,47036.55049,56459.80954,0.38151351
330104.4489,68916.05863,121053.2944,0.464072529
623293.7751,159884.6934,187265.1515,0.373958154
335180.2155,86282.26187,106231.0015,0.355416823
7213421.001,1527556.773,2582278.666,0.43678446
438065.981,117366.202,132717.4459,0.437573181
6401960.062,824023.6074,3905724.781,0.411911527
357945.366,53957.42068,239592.524,0.534639739
149869.3415,37663.67453,55833.33917,0.480242595
240647.8172,67050.2733,21377.78187,0.36898882
162150.1363,46529.4478,52429.39161,0.380754702
328402.9726,69903.1387,125012.5457,0.402071971
446847.2692,96676.13793,159532.6484,0.463009844
273112.9681,61650.47069,88598.37874,0.314517188
640641.6824,58831.78456,322272.9358,0.329103464
619454.2773,178654.6249,229787.6662,0.447176579
10073228.68,2713049.332,2358922.274,0.307636423
898345.3923,118732.8373,612768.6037,0.531221829
447741.5897,110689.7379,83160.14521,0.283886751
349569.2309,57884.76599,98152.52646,0.25993076
1263466.266,212710.2271,607784.032,0.460718852
222083.4872,35289.9706,98912.46415,0.408417813
339036.7397,89030.87475,109344.2881,0.422008619
321137.8172,78292.57222,91146.80506,0.414056789
402406.8297,57765.92588,211829.1351,0.412699317
477405.9782,60049.19519,315715.103,0.480362451
326359.7092,30276.02712,200514.216,0.314420879
7625766.72,2123509.621,2129298.552,0.444047694
253346.8441,74602.72596,50323.40073,0.35449382
648020.0071,95258.16746,344911.1517,0.43428295
881629.322,233927.6651,227354.1885,0.32786479
615610.9076,77882.41448,301346.5883,0.3965731
205303.866,55767.16895,72849.4414,0.414629332
362899.6409,76696.75056,134220.9742,0.442793309
608219.8866,152603.4781,222188.5596,0.360572394
766841.5612,126048.6056,382929.319,0.401261686
245948.0692,54980.30718,85289.59874,0.308176066
313097.2481,100631.9034,70803.12257,0.332620769
448336.816,121198.4364,142284.7038,0.388489542
244194.4771,63653.78943,75864.92372,0.385730422
772606.8494,133954.0147,289888.674,0.469153005
189928.8803,49604.52875,55385.8222,0.33956373
191628.1743,66363.79605,33101.00682,0.399255109
2880898.673,445879.7391,1151742.053,0.371497337
7532.041433,1930.590376,3115.366551,0.465080682
393823.1628,100160.2407,90746.94233,0.435979297
328535.3975,71469.83423,142641.8331,0.485353117
618284.5733,78581.24093,321647.3818,0.383087478
274844.0778,64704.1637,109251.6805,0.440517788
619812.5045,83678.65116,440392.2106,0.526568426
1665080.113,378253.0749,486784.2155,0.361244195
368699.5585,84319.20517,101201.6366,0.391207045
456498.5443,99662.09275,164424.5355,0.38763144
593158.6188,171074.7984,175157.7006,0.396367294
750989.559,110525.1126,472095.8931,0.483904373
345424.1847,56900.44989,138962.669,0.414744539
447988.4615,120285.6265,81358.34191,0.352463103
1208101.743,387716.4823,222385.5053,0.265090986
326146.603,50236.34895,179312.877,0.408740915
677162.6976,181266.3558,172332.8126,0.41694739
1039116.516,302279.8205,285020.8817,0.418781738
454609.6257,113176.2648,68917.02364,0.38371512
91105.35706,24275.65382,21721.25412,0.313718846
283521.052,48350.74907,124781.8109,0.456023053
227422.4972,57799.95976,49868.48872,0.352137311
685112.0195,69626.39558,482068.5118,0.38362976
732245.2226,204839.5265,254829.1265,0.426095605
113086.2694,30651.96482,23956.54077,0.371626297
406394.7391,115804.7592,102551.27,0.380264098
278718.248,53712.51567,96326.00332,0.398032424
459005.7722,82363.53489,221939.3032,0.431009796
214880.3331,70088.57929,32581.35349,0.371987674
184258.4132,46327.5002,60908.59864,0.407558735
407598.4902,91753.10982,116325.2436,0.404687944
322415.6093,72451.58718,129097.0287,0.42940093
1800852.253,350357.469,1133615.03,0.51360631
1546647.414,479956.988,532033.3113,0.453515855
295971.5302,48384.23244,130613.5021,0.467200706
273591.1973,77876.42884,77618.52117,0.431891089
1481172.569,346354.3001,596940.6793,0.436564086
283554.5187,55866.76591,87119.42156,0.380454097
672726.8826,142935.8777,322552.4613,0.479673518
1030218.906,142023.7633,669215.0395,0.50427684
