a,b,s,m
1.37297324,0.235040624,1,0.447745387
1.984797186,0.385927842,1,0.396982936
2.312035916,0.483215896,1,0.443991505
2.047922655,0.380574273,1,0.43594189
4.236867756,0.911429181,1,0.396223778
4.175144597,0.774304435,1,0.331915588
3.292229237,0.725170559,1,0.348865879
4.556176689,1.365011965,1,0.421176254
2.076076734,0.385004838,1,0.513151544
3.10739993,0.742915297,1,0.396220682
5.018349171,1.514884729,1,0.352720254
3.314954959,0.771972753,1,0.437880776
2.718969629,0.495156858,1,0.435243134
1.890904682,0.36511255,1,0.471570307
2.869968533,0.48294409,1,0.407811045
2.770548188,0.63477222,1,0.449793075
2.358943145,0.416453727,1,0.457075392
2.663419983,0.525195968,1,0.394940942
1.547216338,0.260572676,1,0.441759613
1.796238947,0.247475858,1,0.389535885
2.86544741,0.578562491,1,0.37065195
5.443172949,1.32681067,1,0.305452715
1.802943716,0.244516213,1,0.487532154
4.514119146,1.252577826,1,0.279137484
2.35182417,0.369210352,1,0.39212229
2.871056927,0.590105291,1,0.404828457
1.915227546,0.379339372,1,0.469386947
2.710460019,0.571299435,1,0.377255469
2.052942782,0.341580502,1,0.411789266
2.057438863,0.374422218,1,0.403313847
3.54061027,0.813170853,1,0.474322921
2.793435462,0.500559867,1,0.370466189
3.93397257,1.001428748,1,0.377649959
1.617190146,0.097917795,1,0.347727581
1.655805172,0.297548549,1,0.519560606
1.611589921,0.304204785,1,0.542407677
2.180795082,0.35058498,1,0.424977747
3.000001165,0.806501564,1,0.43427951
2.554482822,0.546656811,1,0.444558744
1.936683143,0.428715895,1,0.467884961
3.949211472,0.898926933,1,0.287744307
3.165244695,0.911788586,1,0.447921861
4.97037642,1.47195668,1,0.390145956
3.188352646,0.672983543,1,0.429830858
2.141683231,0.626507348,1,0.420962647
2.428624123,0.583294798,1,0.495990074
1.814543503,0.242127984,1,0.374606006
2.759259835,0.633541978,1,0.410660208
2.787783851,0.636041244,1,0.356716582
2.845684303,0.531506327,1,0.461074773
3.465003929,0.924483803,1,0.356619845
2.072562188,0.400744987,1,0.44275813
1.534376694,0.154938933,1,0.461562692
2.202344218,0.307409785,1,0.343260049
3.056808162,0.679396502,1,0.274717034
2.642327622,0.485778538,1,0.440708732
3.559739825,0.912037217,1,0.403468518
1.605151835,0.268338749,1,0.4761154
1.639793077,0.419306185,1,0.508730001
2.875110229,0.681964531,1,0.328286817
1.321208405,0.10108187,1,0.390827893
3.905272128,1.003959693,1,0.450527357
3.22063772,0.765395585,1,0.410395651
1.860930856,0.280715896,1,0.443498296
1.955811785,0.27052701,1,0.421350137
1.227245823,0.10782405,1,0.490102155
3.082011109,0.536287632,1,0.316421781
2.65120457,0.655480092,1,0.481315687
3.576168376,0.7212058,1,0.425249261
3.394908112,0.718079471,1,0.265347331
2.877992024,0.573797893,1,0.392801096
2.586560516,0.449532263,1,0.39794689
5.702671611,1.57519627,1,0.352968737
6.132320709,1.839396133,1,0.32013932
4.340364311,1.061580265,1,0.400579486
1.68578896,0.324943438,1,0.441263123
3.055563629,0.729162631,1,0.376617709
3.130877776,0.592026291,1,0.345578047
1.911404676,0.26105974,1,0.425981767
1151.48001,317.8212263,1,0.314017519
2.412607793,0.520461214,1,0.333591706
3.123863925,0.706496059,1,0.368909371
3.803187332,0.838647742,1,0.351500387
2.448626981,0.628954471,1,0.47598663
3.66993987,0.703767498,1,0.324486538
3.49958536,0.736603876,1,0.368860963
1.167219039,0.096344939,1,0.507646214
5.060289158,1.399804455,1,0.337685271
2.257281579,0.350854129,1,0.41454509
2.423140526,0.30506964,1,0.378982605
5.699139869,1.620210308,1,0.341401717
5.082985297,1.314124099,1,0.374104528
3.883742893,0.927817082,1,0.436883248
2.526993796,0.492794677,1,0.361014007
7710.164744,2289.637006,1,0.361106867
3.283653789,1.041823478,1,0.44760943
3.369098248,0.814615162,1,0.440273459
1.820954948,0.260882321,1,0.496652186
1.594614897,0.317270831,1,0.495201707
2.082328778,0.485824151,1,0.499706622
3.165000096,0.716476214,1,0.414159598
3.92524963,0.919649162,1,0.310513339
2.230408178,0.339060607,1,0.32132717
1884.480342,529.749264,1,0.383629707
865.9135136,233.6145919,1,0.475216116
2.110377645,0.390197588,1,0.387982668
1.732767481,0.188830189,1,0.440403749
6.218898925,1.864413598,1,0.417259308
3.18279773,0.761652375,1,0.425546339
2.639663136,0.443369169,1,0.375264371
2.633501867,0.363379694,1,0.366996651
2.85433641,0.676367277,1,0.461139082
2.092666781,0.359215187,1,0.424018277
1.800586969,0.255721866,1,0.441188209
4.782532972,1.31359815,1,0.38911511
2.520052784,0.443229351,1,0.441239041
3.272598047,0.674179636,1,0.327750287
2.980320698,0.821710907,1,0.382899964
2.502532183,0.388235421,1,0.396462591
1.335310969,0.188906492,1,0.495024485
1.886127437,0.293795038,1,0.511216333
2.992004357,0.733336052,1,0.411972682
4.670549227,1.32584573,1,0.335146185
1.712794734,0.218100003,1,0.374825219
3.03294319,0.720509135,1,0.354506725
5.071822101,1.391522002,1,0.362290965
2.798766466,0.561297411,1,0.369836334
7.140289948,2.06076521,1,0.287810918
2.631727231,0.492864371,1,0.338405326
1.771222719,0.264667766,1,0.403995617
2.861089941,0.602199968,1,0.47338485
3.327067494,0.761087667,1,0.463021336
2.3530771,0.541129621,1,0.458461883
2.510387509,0.493407544,1,0.420845133
1.519784217,0.158526754,1,0.409894358
2.716034084,0.614250889,1,0.391259369
2.369948114,0.559154655,1,0.522281043
2.161256225,0.37844353,1,0.469056865
2.658069467,0.665866219,1,0.566592327
2.805278082,0.4351593,1,0.268989805
1.98816628,0.391943452,1,0.494231538
1.723812698,0.269488614,1,0.440635837
2.802018913,0.544883048,1,0.437825495
3.531508867,0.873843555,1,0.35595255
2.092721281,0.362800395,1,0.49389342
2.556440868,0.54904736,1,0.503499386
3.044649478,0.669850971,1,0.412161704
3.093685548,0.668705003,1,0.34787549
2.426828156,0.609613638,1,0.479276813
2.467101219,0.397854484,1,0.406190753
1.859216279,0.401922835,1,0.514751654
3.679112783,0.927528157,1,0.441099654
3.217422422,0.735038636,1,0.426114008
2.544274794,0.61466472,1,0.472967881
2.780504434,0.575242364,1,0.384320774
4.615582983,1.365973957,1,0.434944233
4.058898926,1.203695279,1,0.389995767
2.17917596,0.539595085,1,0.435690292
3.101552012,0.548561566,1,0.360261593
4.974152984,1.283574414,1,0.39297239
3.108612587,0.55495815,1,0.453533626
2.106546348,0.411021686,1,0.432832233
4.088234629,1.093150259,1,0.366846085
2.200462771,0.474228842,1,0.462802725
3.485077268,0.85239054,1,0.337029553
3.093047467,0.781738529,1,0.381247117
2.581433981,0.523318401,1,0.463918965
3.174433927,0.797254415,1,0.373865001
3.039249927,0.778249923,1,0.355346856
2.73232837,0.585817852,1,0.436654402
2.99347043,0.795920383,1,0.437140397
1.639012466,0.210951348,1,0.411911506
1.493973107,0.225204649,1,0.534639599
2.75801798,0.690657579,1,0.480167493
11.27044965,3.140153076,1,0.368988711
3.065347412,0.904108499,1,0.380369852
2.736063342,0.600711935,1,0.401929731
2.565743031,0.547956202,1,0.462547671
3.058709436,0.687261344,1,0.314531269
1.942992322,0.172962497,1,0.329095916
2.824550567,0.823237414,1,0.44710644
4.18664037,1.133278072,1,0.30757584
1.497548855,0.21144158,1,0.531374926
5.384017284,1.331024844,1,0.283886451
3.5272769,0.578809567,1,0.259913764
1.990337495,0.331129014,1,0.460835679
2.218199358,0.350103323,1,0.408408445
3.260922395,0.855167093,1,0.421859055
3.385677091,0.834819059,1,0.413806302
1.979027425,0.290377926,1,0.412577478
1.512095925,0.190180057,1,0.480354653
1.546500033,0.140700761,1,0.313889559
3.653364771,1.016441539,1,0.444075368
5.102863265,1.528456819,1,0.354398705
1.937472359,0.292488137,1,0.434208915
3.852854542,1.036929083,1,0.328828551
1.992895578,0.248558596,1,0.396515626
2.985752134,0.815548274,1,0.414455899
3.005416069,0.658863508,1,0.442379702
2.58736174,0.647441794,1,0.360284756
1.925084381,0.30727103,1,0.401129682
2.842404534,0.62906522,1,0.308153878
4.558037754,1.51011446,1,0.332377026
2.997132198,0.780973509,1,0.38832134
3.285911044,0.856992561,1,0.38570384
2.621874007,0.458089309,1,0.469087754
3.572109161,0.933070292,1,0.339460133
5.65728741,1.960194016,1,0.399247778
2.465962764,0.376639756,1,0.371467247
2.416515756,0.620142674,1,0.465080262
3.951785823,0.980783165,1,0.435800512
2.30110906,0.50117005,1,0.485352615
1.880661127,0.242698073,1,0.382887668
2.553093982,0.613282264,1,0.440438946
1.430049172,0.195066299,1,0.526546519
3.374308278,0.760902762,1,0.361292814
3.602643366,0.831679379,1,0.391356329
3.040402676,0.701355696,1,0.387052403
3.419921533,0.983735037,1,0.396369656
1.624304117,0.249861143,1,0.48381069
2.605258644,0.446477708,1,0.414569593
5.154963596,1.381307006,1,0.352373453
5.475971235,1.767661731,1,0.265074103
1.905531629,0.293959595,1,0.408403685
3.923627973,1.050041454,1,0.416950816
3.33974495,0.968140959,1,0.418392163
15214.90873,4116.650285,1,0.38548871
4.20334835,1.120376995,1,0.313718734
2.27212552,0.387480954,1,0.456022928
4.241067006,1.071932112,1,0.352029272
1.38476287,0.139855125,1,0.383475541
2.873468553,0.803829088,1,0.426095483
4.807827966,1.296318769,1,0.371579845
3.96280671,1.129226307,1,0.380263993
2.731359328,0.514074699,1,0.397874652
1.901849311,0.318923167,1,0.43051839
6.506512042,2.162920746,1,0.371730809
2.984987407,0.742945043,1,0.40753873
3.389633239,0.745677331,1,0.404605717
2.490299731,0.553231722,1,0.429362525
1.708519432,0.330684263,1,0.514426748
3.013280311,0.951638091,1,0.453456247
2.226305,0.357364987,1,0.467000753
3.509443034,1.056326421,1,0.430611768
2.397980044,0.56636987,1,0.436332839
3.247721353,0.639828101,1,0.380453776
2.077389337,0.437710111,1,0.479660877
1.63723379,0.236322148,1,0.504015556
1.862889032,0.295851357,1,0.51366437
1.177459166,0.08514728,1,0.545150056
1.784508329,0.174786028,1,0.405503359
2.831223452,0.563326296,1,0.379153541
4.787671217,1.370185862,1,0.382604798
2.629974586,0.560333918,1,0.469653533
2.15669189,0.390273121,1,0.480402152
1.674965686,0.229809761,1,0.498955417
3.866118568,0.710196469,1,0.297605173
2.235164016,0.425855077,1,0.456621121
4.54900457,1.220766925,1,0.306309937
2.289369241,0.64006568,1,0.553212531
2.005252761,0.36017077,1,0.525107514
3.433294437,0.950782671,1,0.418581262
2.498453248,0.558971322,1,0.459576742
1.691326165,0.217091163,1,0.475259553
8648.349646,2423.613384,1,0.297499431
2.081674497,0.434288583,1,0.51468074
4.764797399,1.586637715,1,0.353092554
2.370665837,0.552892216,1,0.421921671
1.784069145,0.223119165,1,0.414384586
2.488894715,0.61481211,1,0.485965826
7.532565013,2.427832228,1,0.262421057
2.120006792,0.367833477,1,0.404998876
3.396006029,0.923734611,1,0.437943185
2.963986625,0.745263939,1,0.491072593
1.918468074,0.247160216,1,0.342589375
2.147513208,0.237960744,1,0.253062576
1183.455347,358.0362332,1,0.505945724
4.072368441,0.927275975,1,0.325062781
2.960696835,0.675519364,1,0.428399627
2.44761519,0.459550136,1,0.487675204
2.832480962,0.530227174,1,0.354341376
2.329640656,0.360063482,1,0.444458434
2.329186251,0.412894975,1,0.424381184
2.137860171,0.484693723,1,0.426327578
3.266879315,0.721826734,1,0.261211818
5.335682129,1.651428041,1,0.346688817
4.00539882,0.742432496,1,0.225992104
2.892658003,0.568207668,1,0.372613822
2.354628734,0.373157921,1,0.305320917
1.571963107,0.291474203,1,0.532864315
2.529282179,0.291618078,1,0.199466211
3.377318626,0.870182481,1,0.311466787
3.317508625,0.933512761,1,0.448502962
2.247776275,0.415356204,1,0.441009893
2.809169488,0.447922773,1,0.423844589
3.277130561,0.718290186,1,0.35214118
7.193565331,2.16003698,1,0.298920302
2.283560737,0.425528435,1,0.440236781
2.139389834,0.349005507,1,0.414374161
1.619611683,0.220223068,1,0.451215805
3.278043818,0.766884927,1,0.396505466
2.146383235,0.334308625,1,0.296927977
2.022901305,0.361155403,1,0.49092469
2.505226769,0.623690556,1,0.443330859
1.553744178,0.31770397,1,0.487469772
1.659895978,0.218246124,1,0.416616306
2.391228751,0.438629888,1,0.412630389
2.503091477,0.596057184,1,0.489358546
1.816889817,0.184398086,1,0.273978605
6.944120955,2.374862861,1,0.274841429
2.031654399,0.320337524,1,0.399706561
147660.9869,38870.76608,1,0.314788517
2.441224182,0.52817791,1,0.447264898
2.616420808,0.614923501,1,0.437292769
6011.128609,1634.735619,1,0.290652373
5.596002224,1.856497944,1,0.321772455
6.829790171,2.587015827,1,0.320271311
1.697912624,0.239680261,1,0.36998097
3.296678166,0.843009328,1,0.322012331
2.634650914,0.749902049,1,0.464695604
2.583495669,0.482818789,1,0.483527178
2.503797691,0.532715418,1,0.391635232
1.75128754,0.16499042,1,0.306184966
2.710637173,0.678205008,1,0.472397114
2.340851599,0.451430717,1,0.486713399
2.715582798,0.588758655,1,0.446529256
2.775140648,0.669783759,1,0.452535428
3.929102131,0.800654279,1,0.263039174
2.470060777,0.363198774,1,0.353693542
3.583131122,0.8401382,1,0.43103772
3.275439447,0.764458207,1,0.475507133
1.505444054,0.216630419,1,0.502675086
2.435349269,0.468231417,1,0.352236376
1.705538361,0.250180684,1,0.433916793
3.802018732,0.801071785,1,0.414852325
3.02495237,0.636848693,1,0.422480852
2.403041741,0.376797266,1,0.422620187
2.405160123,0.439522604,1,0.407384892
2.533300527,0.511587286,1,0.380043717
3.825803512,0.868804206,1,0.295948424
7.427221429,2.389254272,1,0.311606743
6.201547738,1.789706023,1,0.28582504
2.567604644,0.576316042,1,0.387021421
1.583132711,0.238112971,1,0.519130877
4.080819468,1.131594594,1,0.386626255
3.313538858,0.71154381,1,0.335223599
1.729698555,0.327733832,1,0.486498095
4.412576789,1.200468616,1,0.398374971
1.696337166,0.322031025,1,0.45617192
2.896744028,0.815840655,1,0.41927908
2633.279326,676.6422427,1,0.336194311
2.467307166,0.507758885,1,0.467448637
4.174966411,1.452118533,1,0.433182293
1.587418321,0.253863518,1,0.480414404
2.272108698,0.345459387,1,0.466351936
3.648213341,0.850946521,1,0.310248042
2.382493877,0.482210301,1,0.469166076
2.505832765,0.386962611,1,0.308982708
3.978386007,0.899505186,1,0.351546336
2.068106355,0.440569634,1,0.382768518
2.242057477,0.563062751,1,0.453225444
2.712377563,0.540158617,1,0.316841608
3.24860801,0.796300573,1,0.429763997
3.92049055,0.891630783,1,0.353412849
2.167017883,0.372330445,1,0.514815225
3.158498788,0.654286102,1,0.325255201
30.42999698,8.57228325,1,0.31059239
1.959880458,0.352507502,1,0.43106244
2.14949448,0.302256561,1,0.436533793
2.266244539,0.516386772,1,0.458184801
2.270694493,0.398037168,1,0.388484141
3.166926581,0.80136806,1,0.276674424
5.424243029,1.523849763,1,0.299293713
2.498303194,0.661951437,1,0.430933394
4861.58349,1256.821024,1,0.293601723
1.691831861,0.347947958,1,0.522397611
1.408522626,0.171253975,1,0.532572441
2.694454708,0.562050196,1,0.423432362
4.414591793,1.094674132,1,0.347411945
5.370129631,1.6440397,1,0.371938722
4.226643015,0.976903833,1,0.343707483
2.468381582,0.403112298,1,0.431273629
1.885386673,0.359904986,1,0.556420727
3.049270761,0.611009041,1,0.489699692
2.101282252,0.326237999,1,0.390379986
1.811895431,0.21492818,1,0.366119848
2.856963086,0.705418125,1,0.38758016
4.008430695,1.013138588,1,0.34059497
3.388233716,0.758162435,1,0.328259114
2.899082864,0.70729271,1,0.421596359
3.566851991,0.847806004,1,0.346822983
2.040292599,0.370664971,1,0.417885952
2.859403805,0.856773984,1,0.415177682
1.935149559,0.381075297,1,0.458324123
2.609458621,0.529860213,1,0.422924259
6.279922772,2.123550153,1,0.378853325
3.374593395,0.665903425,1,0.301683064
2844.103382,747.2513899,1,0.371124871
3.17297931,0.748171024,1,0.416347748
5.353454617,1.398548243,1,0.356256894
2.438132198,0.527765251,1,0.360334706
1.997119864,0.206448921,1,0.345405624
1.996620652,0.303736149,1,0.507191876
2.509697926,0.558276095,1,0.456500154
1.530374915,0.21022827,1,0.530046188
1.806633526,0.194815874,1,0.42239742
2.427970477,0.548033412,1,0.457832409
2.327005639,0.413814084,1,0.359400012
4.902376416,1.939712753,1,0.415011789
1.571836851,0.117765412,1,0.304946058
4.136123376,1.117510702,1,0.311486202
2.525810563,0.476195246,1,0.456600039
3.090767343,0.692302071,1,0.321270346
3.23778145,0.986513258,1,0.503370258
2.020190704,0.36895452,1,0.448806965
2.822212528,0.708720509,1,0.442051495
2.544892524,0.574583629,1,0.435397343
2.244658536,0.433832223,1,0.342591977
2.897171196,0.660381755,1,0.460952975
2.604874507,0.385620853,1,0.341609116
3.15698531,0.764276384,1,0.375014579
1.400076927,0.148178216,1,0.49920505
2.853083891,0.840416805,1,0.502311214
1.897566195,0.298372279,1,0.397290308
2.475417582,0.455270997,1,0.412835702
2.598195407,0.405944911,1,0.418196687
2.272179668,0.382000534,1,0.366192354
3.311384756,0.711982178,1,0.302129154
3.717714283,0.882296853,1,0.342031232
3.195899048,1.025014758,1,0.442081967
1.457595166,0.204050533,1,0.50108021
2.187126449,0.313398592,1,0.363761195
6630.738392,1666.219689,1,0.39553219
1.926239965,0.260451974,1,0.409805077
2.909325748,0.52758088,1,0.367983861
2.950382849,0.752161319,1,0.454368048
2.688058692,0.659151088,1,0.421395178
3.748757455,0.827838707,1,0.356230432
2.248777655,0.567828438,1,0.382692
4.629554895,1.117054997,1,0.412318229
1.576714296,0.198169272,1,0.452728176
2.899568442,0.801660246,1,0.510433591
1.777376138,0.211089383,1,0.379950964
2.883588168,0.593969414,1,0.363808543
2.840094676,0.647631549,1,0.390761797
1.387886316,0.210314193,1,0.442332598
2.610107097,0.678637281,1,0.467412485
2.291012542,0.535982902,1,0.395206152
3.108732682,0.889315588,1,0.480806047
3.548788502,0.998180327,1,0.401466992
3.695140331,1.081576287,1,0.422503102
1.678554417,0.159775994,1,0.414975607
3.905619856,1.009600076,1,0.357906656
3.572501502,0.819923413,1,0.415662783
3.184093176,0.676884946,1,0.391121431
2.900820492,0.678775375,1,0.333965564
2.779603555,0.686646687,1,0.347084761
1.792847133,0.376019289,1,0.511980799
1.110098534,0.138241291,1,0.482711268
2.205358998,0.56790883,1,0.407824553
2.718109269,0.465103506,1,0.380056756
3.088245677,0.767773556,1,0.405934244
4.637898456,1.076848567,1,0.304162993
3.274848391,0.705221186,1,0.41770213
2.666706134,0.665990288,1,0.352409814
1.582023711,0.133493676,1,0.351108025
13.87685091,4.123161274,1,0.270760266
2.941730084,0.634152729,1,0.40756243
2.224895219,0.352538509,1,0.44510183
2.929001081,0.642675207,1,0.400766085
9.884894836,2.8621674,1,0.3218396
2.978764349,0.817244353,1,0.493717989
3.757674567,1.041404024,1,0.422842369
3.632298443,0.862984066,1,0.293155929
4.464917197,1.082339567,1,0.480332797
4.643349061,1.30850604,1,0.427566315
2.554410551,0.540377137,1,0.456974945
1.345342226,0.172547339,1,0.495423397
1.796353018,0.36460008,1,0.484786565
2.150126448,0.412637853,1,0.427020062
3.698009642,1.008887339,1,0.387143319
3.676550527,0.853194357,1,0.424961731
2.154523984,0.491605507,1,0.529441221
4.099236044,1.033667809,1,0.399314035
2.221605033,0.359454786,1,0.467399948
6.79632271,1.900951593,1,0.333442503
2.047991555,0.306453821,1,0.43818853
2755.422242,894.3491878,1,0.358556707
3.755621363,1.169085604,1,0.330819922
2475.690497,696.7794241,1,0.396914634
2.781034225,0.6915898,1,0.46368497
3.280717536,0.899367537,1,0.453393674
2.686219081,0.460040325,1,0.290487655
3.42038204,1.001392202,1,0.390924669
3.774926094,0.996227219,1,0.46095349
2.276532067,0.429963006,1,0.586217466
