a,b,m,s
5.56140187,1.128626623,1.812066684,0.438241702
9.769007692,2.268353877,2.724291814,0.371568551
11.37160977,2.819411458,2.740536035,0.446171861
3.927113804,0.688935038,1.763117087,0.447888185
8.830485764,2.098055076,2.434718886,0.431839942
9.933235004,2.035480742,2.286129964,0.413919301
3.122010473,0.530401425,1.792116811,0.450210436
37.65528625,12.71132054,-9.379611783,0.430321896
7.956705853,2.30992977,1.768669836,0.378283944
4.236854679,0.718679793,1.61456212,0.356441646
27.17311699,7.084624827,3.690388762,0.437607411
18.40543257,4.725075345,3.079450817,0.455829878
5.109874525,0.909653066,2.20805395,0.418555667
43.09210401,13.93163762,3.355042956,0.326452686
3.678949622,0.721377528,1.485561472,0.339663285
3.177602147,0.430248881,1.761163686,0.425727703
11.35857773,3.206812188,2.022726317,0.319440322
4.981135661,0.983974876,2.52712868,0.449734126
9.718943138,2.485417507,2.446446339,0.442386889
4.521434592,0.767610869,1.67278462,0.221432287
36.01570662,12.93123022,3.500325814,0.41849174
21.36424957,5.229575164,3.14365503,0.441121366
4.208713822,0.909867332,1.730670811,0.390070637
7.055045185,1.110801845,2.51774505,0.384814869
6.054759386,1.880231931,1.838071165,0.491846347
4.308952795,0.57990208,2.295603561,0.413386813
2.290569495,0.368868108,1.70903509,0.552002392
11.44350338,2.882284303,2.710789253,0.451293725
2.916463214,0.457527478,1.928853121,0.487123597
22.26677608,6.425370601,3.512598239,0.422504864
18.08853844,4.750455104,3.140861633,0.406912062
10.91641747,2.21734258,3.016573421,0.414209224
20.83668252,5.977694024,2.934805296,0.350991053
4.708852769,0.726431501,1.793830141,0.23977322
6.767358562,1.708046222,2.177770359,0.468297179
8.026518558,1.748736966,2.710016981,0.448319113
16.34777596,4.483719827,2.93097707,0.443202287
13.45692718,3.942629076,2.799006719,0.402677382
36.24751778,8.509624489,3.742522585,0.356276041
5.193816581,0.698774502,1.816784704,0.266056836
1.623468176,0.27232884,1.105619997,0.476280251
200.2595494,73.12998594,1.173706018,0.28987656
9.231351557,2.809939245,1.888246747,0.304058677
655.2229347,205.1212491,6.946454846,0.387611464
12.77431316,2.554579507,2.952374572,0.365744983
9.60946375,2.529007447,1.756209759,0.310736438
17.47517867,4.107905856,2.338630648,0.335646839
3.052641185,0.365539018,1.945546467,0.427249418
18.2510823,5.187009951,2.702183848,0.352319479
6.220011016,1.272666516,2.17161241,0.443572753
60.56300586,20.6043403,-12.46453172,0.374855204
8.602577271,2.201434923,1.673389079,0.321654735
49.77941344,18.03668165,-13.09017017,0.794956731
4.739254345,1.047320725,1.589051858,0.356794716
3.160062066,0.412797215,1.634859773,0.482400793
11.1616183,2.00077461,2.738257576,0.429040044
5.816547888,1.50354682,1.672560215,0.342833755
4.532994484,1.009228326,1.40565597,0.400031733
6.475995211,1.555524875,2.040160982,0.484217451
16.72174889,4.801916247,2.657664629,0.409628241
59.30701784,22.14928286,-12.62496281,0.455744077
3.759058159,0.562309457,1.853181998,0.34456273
3.417534673,0.725839048,1.422823004,0.401596771
10.41444069,2.64343448,2.227741257,0.365343062
13.18509936,3.396204054,2.297652665,0.24485961
8.071848525,2.052757428,2.070296503,0.356859627
6.001176869,1.197744777,1.999049339,0.399830618
5.75933369,1.383507853,1.404910839,0.3731514
106.332133,28.5997966,-10.90696445,0.498989814
4.735235651,0.895898852,2.024446219,0.374681423
11.13027274,2.710819452,2.809285691,0.394232223
3.57887488,0.711860461,1.73867189,0.412315145
79.08515123,43.52935675,-11.99719955,0.617514594
5.680780282,1.223653112,2.545164198,0.498685412
16.92269722,5.134333632,2.768399122,0.335328108
4.468458777,0.963513373,1.689444322,0.395639723
3.13107203,0.597781994,1.376479197,0.420076797
43.15471372,15.71389431,-12.54553433,0.435534216
44.23327438,16.97600316,-9.733483893,0.463395839
5.884511038,1.405029817,2.439112304,0.441743792
29.60927216,9.108263533,3.844637288,0.409178108
102.4457315,27.86146834,4.39268794,0.381451195
65.12120657,21.02932636,-12.68024985,0.481265395
3.45461978,0.60892606,1.346060432,0.350473544
3.033066542,0.50490408,1.772853887,0.533294315
16.2990978,3.939795666,3.040288357,0.370910005
56.44298147,16.00364244,4.541589183,0.458470902
4.948186129,1.09888461,1.734546619,0.371939402
3.187296152,0.356756322,2.164488145,0.480289125
8.215635732,1.64676743,2.629650435,0.45006428
4.25305747,0.790861269,1.655868083,0.360091955
4.206695676,0.719888832,1.709225945,0.399021932
60.18802548,18.91871679,-13.14927749,0.500612486
31.2999452,13.94567965,-5.909096059,0.492284509
5.523023046,1.105022467,2.22010647,0.50362629
70.5866497,24.0988653,-14.81052976,0.338333988
2.890265399,0.498361597,1.120914259,0.372197702
5.454930015,0.987783755,2.08466617,0.356717704
15.4713343,4.275807513,2.260702233,0.290125746
4.393917253,0.861964609,2.088826367,0.474029599
11.53227172,2.662799307,2.780053105,0.406465542
10.36438885,2.372844358,2.1577382,0.429117949
3.600769208,0.773618183,1.266241174,0.381889594
8.310842013,2.281816739,1.797865864,0.319442319
6.171391216,1.316223675,2.050517409,0.510565543
3.814044005,0.662654868,1.630792664,0.327410823
4.165340542,0.870742837,1.92422025,0.387851914
19.63799891,5.756454369,3.112851122,0.404267973
25.80441925,7.067392691,3.279620089,0.384676425
6.672251921,1.615307502,2.345333164,0.349353733
12.97869287,2.611817161,3.403629978,0.517001852
3.762552125,0.666477015,1.912880536,0.44200547
13.33853951,3.195020655,2.889524359,0.290736681
16.42074285,4.843654948,2.441538045,0.353575173
8.782120143,2.437717265,1.981643306,0.28961176
51.32308793,17.28151341,-8.481739514,0.423715416
54.65199572,18.56175712,-7.905711715,0.348218241
23.54181887,7.024926485,-12.68754709,0.269816859
6.050910843,1.42868077,1.598440799,0.422259817
114.029955,42.53133384,-12.28220427,0.479235608
4.18749413,0.907776827,1.59918248,0.360523958
6.4514213,1.400499495,2.560768825,0.421808424
4.364190774,0.934913818,1.850168041,0.386013526
5.498434663,1.218414487,2.081849486,0.423601095
8.675715453,1.751131331,2.489032491,0.416348234
6.772826983,1.487807598,1.542646663,0.394710031
178.4171853,38.17327295,4.815459966,0.301587186
11.07506676,2.561581932,2.670975804,0.315034531
85.68362376,30.45248802,-10.47107926,0.438598621
6.407145512,1.408815237,2.202750506,0.496703829
55.6698408,14.79216582,3.794078618,0.394640669
14.09148383,4.314860793,2.326279962,0.344039526
31.22002585,7.968285898,3.502675623,0.401851945
43.37701463,9.481143359,3.975429942,0.394207916
3.878868227,0.813027533,1.89506076,0.453047215
5.722621555,0.982397711,2.026604765,0.389907317
23.64152371,5.997029436,3.423520868,0.41532508
30.31958997,6.143076473,3.755219047,0.412448769
9.640351935,2.121855173,2.39191461,0.375940385
21.8102111,4.901253669,3.695336133,0.408404669
2.888639722,0.422625449,1.628236006,0.374679329
14.60661523,3.272901592,2.91388268,0.321324373
1201.750038,317.9500923,6.403128931,0.290408614
7.759879757,1.392295429,2.658970712,0.451289869
16.89526403,4.717543695,2.594292469,0.260323546
2.944371842,0.484094193,1.240202976,0.391201095
7.773928636,1.72257506,2.206774277,0.384304967
38.77587795,9.610646804,4.179627924,0.41350883
5.271414464,1.172772237,1.757670873,0.369217656
5.700823547,1.109285115,2.252625747,0.383593986
5.712637574,1.173318697,2.360516269,0.359049743
60.01173797,15.68318936,3.930260117,0.464622513
2.849874044,0.511648897,1.029327235,0.370447024
7.466774948,1.903209985,1.910283202,0.371176333
2.990735837,0.227678655,1.712467667,0.327052785
9.871949748,2.291040468,2.858220554,0.481335144
7.115306413,1.524096805,2.794490268,0.497536102
2.757623162,0.458748758,1.294175633,0.423646132
15.60757416,4.367549887,3.010317701,0.396749683
24.66651812,6.477442193,3.29708351,0.415090849
6.261746702,1.375952515,2.616429802,0.428130675
8.416195815,1.98924212,1.955726979,0.283050263
21.64827072,6.367380505,3.474091776,0.397961295
21.6089636,6.441438399,2.823241048,0.378649289
4.295799989,0.929921208,1.453824319,0.426903596
8.869905503,2.809597986,2.441793154,0.405391818
5.927015396,1.511018678,2.220389292,0.472790393
7.341517706,1.240446366,2.444275535,0.343223071
48.29816429,15.57301115,-8.272956004,0.461920505
6.232387623,1.523604994,1.949789131,0.349318728
2.748687009,0.50950527,0.957943755,0.461057016
7.702887798,2.143133581,1.944973228,0.352354914
5.570123759,1.255843921,2.276978723,0.420982468
2.588126124,0.298456878,1.639484363,0.451863771
4.992662789,0.778360948,1.932428948,0.322697074
5.877335054,1.335235099,1.796160767,0.264254039
5.944094827,1.163313711,2.079878302,0.425456142
12.76658782,3.451338953,2.421620556,0.39010339
4.006386343,0.789201649,1.999868097,0.462974826
7.731599202,2.156733715,2.893202007,0.459657282
16.20518603,4.192605571,2.720059196,0.31428802
3.264012549,0.34846396,2.007797025,0.351695037
4.721123669,1.222396472,1.311162935,0.449727423
11.65619631,2.934193801,2.530381186,0.401559702
5.733547348,0.933161041,2.803354515,0.367059061
4.181952821,0.674263405,1.99564462,0.394234986
3.101589159,0.298280043,2.345884219,0.398568066
5.11650948,0.94963772,1.589891563,0.310580114
143.3977317,51.73214421,-12.10867373,0.528188732
11.9515257,2.496222598,2.733342721,0.397213011
4.847366973,1.004400937,1.545649367,0.259634392
10.70506604,2.328539189,2.524260594,0.373345811
5.875007546,1.110599116,2.061832548,0.378596937
41.69993743,11.82396181,3.187933195,0.345503883
52.73413711,17.43692723,-10.43612368,0.329011702
7.656730231,1.877231161,1.897349751,0.391904722
3.594169536,0.757295814,1.947446325,0.420714246
7.382148627,1.850178364,2.062199029,0.366244224
7.190243678,1.406186828,2.154799166,0.324485525
3.306759888,0.490290893,1.658982678,0.414747309
374.5717517,101.7323653,3.997977855,0.313560524
7.009498934,1.673721544,2.180267706,0.320857046
5.162321375,1.172893522,1.713480698,0.360325386
21.63555162,5.10634506,3.181185919,0.322286444
7.524865166,1.942513457,2.463163023,0.448537543
6.767644497,1.298581887,1.978920117,0.310913371
32.32167877,7.601243883,3.411954327,0.338811784
2.303256553,0.265054893,1.832659949,0.479715029
9.765930525,2.734062705,2.070795295,0.330107377
2.284128383,0.356201304,1.015343878,0.414539838
3.067942053,0.390891462,1.393244289,0.374834713
13.3870299,3.71956652,2.350386146,0.328269448
5.293745685,1.368011356,1.08248249,0.374065951
28.05893295,7.101249573,3.548887081,0.407207899
4.154070451,0.835802397,1.535915012,0.357270768
22.15547223,5.641527835,3.159530957,0.332333906
11.2716988,3.632904951,2.64485513,0.419492645
276.8887503,85.75601782,-8.822489533,0.4788262
7.101034928,1.233355049,2.631264847,0.440797273
5.725936901,1.277730473,2.586261001,0.45196299
11.26963906,2.560139644,3.177055992,0.437986639
17.22121089,4.197464274,2.909056058,0.393550981
10.89919084,2.562022401,2.403100157,0.28622256
4.878083296,0.785438203,1.989342275,0.300496566
83.47661182,23.39154192,-12.31998583,0.384082126
90.86164686,32.18229754,-12.4015495,0.483252745
3.267969018,0.639316161,1.478384893,0.383970492
4.052656844,0.508789339,2.323971516,0.404077953
6.310557339,1.891489268,1.030757315,0.417255398
137.9480213,46.31549309,-14.33005322,0.469842765
10.94059346,2.005546482,2.629713736,0.343490637
6.685412533,1.08034413,2.348985795,0.335857283
49.56927314,17.93682501,-11.20725021,0.526230637
3.329149424,0.609887628,1.538730022,0.418282149
2.785906173,0.411086501,1.673247477,0.425200209
73.36426975,24.24835385,-9.930802642,0.396392922
6.412722011,1.173715736,2.251795527,0.414021639
18.78323086,4.24034665,2.912619517,0.305585556
61.50469157,22.65485448,-9.78510719,0.41425575
8.133547762,1.430001435,2.300520389,0.37815109
75.29580851,26.89972691,-12.51570739,0.625789522
3.11436106,0.539012338,1.631852464,0.503024558
56.92514989,19.23296294,-12.46006689,0.467462562
5.937440221,1.67558065,1.399988722,0.333835109
3.087480077,0.449464938,1.725287095,0.360333639
14.94465614,3.839331386,3.008496775,0.321512001
12.13027568,3.341544574,2.410256587,0.343258104
5.476714722,1.108977449,1.944481351,0.355240888
96.3126358,30.79857009,-12.59845806,0.291409631
3.70023158,0.726842338,1.524991987,0.331706155
3.455341721,0.572318978,1.699764073,0.39505328
14.66411358,3.392738923,3.079735295,0.4431496
12.81684692,3.12709103,2.725060438,0.43943901
6.249719275,1.523960272,2.125793994,0.441177104
143.6421037,30.98164206,5.305951085,0.330616272
3.493558127,0.416136692,1.954749367,0.37802944
5.301382237,1.227473518,1.810541007,0.382567959
1117.764444,326.368392,6.838170108,0.490954728
5.421687594,1.041504513,2.01970126,0.46095548
74.36094676,19.27240894,4.882477747,0.478657732
3.194152881,0.50629977,1.175454109,0.268311526
4.183751785,0.91819612,1.851698896,0.486721487
3.517774019,0.615824376,1.74637453,0.429654385
7.763946958,1.52841088,2.452655125,0.407356522
10.33173133,2.66405676,2.169907902,0.347597388
5.075950319,0.986067598,1.975250162,0.482855083
24.78424834,6.147408036,3.370150346,0.479669592
5.400309473,1.189370657,1.974689371,0.395026259
4.298067076,0.958157417,1.444793764,0.345216669
10.14758396,2.708683491,2.692542849,0.447002453
3.660409605,0.589066593,1.728258968,0.393023033
6.017039156,1.420189588,2.425793393,0.492482854
25.42839042,6.732957026,3.409663147,0.422899961
39.29857477,9.433667305,3.887349979,0.391709625
4.397377191,1.126480905,1.630409157,0.468981484
5.589612939,1.220465233,1.888193595,0.37157758
31801.74513,9947.310367,9.728033121,0.421345672
14.47317,4.410851484,2.642405049,0.373994635
6.185640744,1.642722486,2.13742916,0.42119736
9.279368577,1.804346795,2.286576185,0.344774705
38.63658906,10.21526304,3.178891182,0.392916688
1603.149237,359.4087006,7.153483117,0.423089323
5.965271435,1.304823385,2.086579999,0.422214872
48.82973574,13.91566874,3.621091563,0.355249507
4.766433728,1.069015203,2.021525623,0.443983383
14.31210942,3.740320182,2.689556135,0.311285368
5.975313083,1.5775742,1.922162074,0.36867896
4.945915151,1.054760956,1.747590215,0.457010305
8.02775495,2.079464905,2.191678888,0.35926451
35.44500164,11.36258671,-10.12813646,0.388994514
11.56713603,2.824037516,2.519236318,0.422321827
27.41499308,10.05956725,-8.230158059,0.477823006
3.715008678,0.534390077,2.021079815,0.382731939
6.554255883,1.181714781,2.794516578,0.493597485
6.755402577,1.756368469,2.192028873,0.464098939
39.14275497,10.75370908,2.910291766,0.362306896
5.179580487,1.577153584,1.5869581,0.376569791
13.79834768,3.345748237,2.684327182,0.385667189
20.6201521,4.910032098,3.351408384,0.428255977
4.4140917,1.00575459,1.482646987,0.310241729
3.647607755,0.39239995,1.814882291,0.305798113
28.33382547,8.743452889,3.596265694,0.410747621
40.60172006,13.80603573,-11.77527104,0.341712729
6.428664498,1.176855307,2.542241138,0.496436561
11.01413467,2.770916826,1.995920709,0.277270757
7.943283949,1.349659328,1.959129095,0.246859191
4.065937105,0.742742514,1.860354631,0.449094609
2.296876567,0.364806677,1.047105229,0.408364819
70.65646653,23.01056482,-10.41032527,0.441843191
7.576000518,1.874717626,2.075226008,0.403193954
3.966253971,0.592537505,2.000583807,0.381870737
3.184759174,0.417350236,2.103667778,0.433772542
2.856867327,0.302971494,1.720414429,0.292004689
65.19319682,21.95153229,-8.89670873,0.468355513
15.94853619,4.823163644,2.587564407,0.342031649
4.195445091,0.709811213,1.979440236,0.413403767
24.76557846,7.276821789,2.9852323,0.312168738
2.375805708,0.310660006,1.228069996,0.394536781
83.95872899,29.05009658,-12.34063379,0.449489714
14.33117161,3.413334323,2.745206631,0.422156187
8.256445803,2.204649415,2.456656341,0.337132362
3.090510168,0.54573313,1.57619544,0.392426627
3.106682356,0.693645612,1.094038415,0.30805826
40.74109389,13.80252542,3.900868669,0.278121364
11.39569515,2.97949034,2.669672974,0.36534206
51.3953945,17.40648659,-10.28839266,0.422822462
3.645874335,0.650705364,1.532801396,0.463875987
5.507928158,1.460813407,1.577646685,0.335919739
75.03522775,28.19932425,-7.168104062,0.408584634
3.686110265,0.594907382,1.503170979,0.367972973
3.772116519,1.005509396,1.445433477,0.464470506
27.70129128,7.553852293,3.514418865,0.412558807
16.86894443,4.186902144,3.080930703,0.475445257
2.586320006,0.357384562,1.402914583,0.37711643
83.49591783,28.48590818,-10.55090407,0.479815121
7.958978903,1.485072705,2.949088802,0.468656061
10.5497585,2.525189541,2.402530197,0.341232858
19.02311459,4.548602157,2.94862053,0.367801401
18.84106613,4.53895152,3.206542552,0.343090703
63.73781486,22.97090717,-11.95925009,0.43889801
6.818965828,1.32480124,2.412606885,0.459849937
3.65203846,0.655172781,1.431819276,0.411912666
9.07174153,2.456691693,1.769417556,0.34869642
39.43623209,14.45765202,-13.2298831,0.282225079
7.642315648,1.396327126,2.571805273,0.365000257
18.81184656,5.317718506,2.896139102,0.400006175
20.84082354,8.137396178,-8.407848376,0.451801684
116.3547636,30.21662675,4.389832652,0.363075748
46.93783547,14.88220626,-13.36146514,0.334940813
3.595908906,0.647106413,1.591182981,0.451147716
18.38781461,4.854161213,2.617042998,0.343089631
2.61892632,0.300369002,1.896188625,0.343969669
21.81857506,6.698421471,3.088828353,0.412099493
9.027319239,2.423252483,2.00838716,0.365356345
58.52311513,21.47466739,-12.79400981,0.355387073
18.97514098,4.065779113,3.046332441,0.378751181
5.375305537,1.021771141,2.195685295,0.405851196
24.95367385,8.035934878,3.20951288,0.350746542
4.33205786,1.098539313,1.420645006,0.40588057
4577.852568,1202.654049,7.972493261,0.384117169
6.920061854,1.819277811,-8.386973101,0.490592653
6.473212874,1.359724603,2.64676028,0.461650648
16.93087371,5.602674127,2.815083547,0.4353245
2.98323221,0.495904964,1.413366481,0.463019243
15.0138892,4.348758688,2.95793412,0.399158784
9.514553885,2.554739997,2.602593396,0.415077795
